acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
463,06/04/2015,1,156.6775945,0,0
463,07/04/2015,1,68.90349133,1,0
463,08/04/2015,1,4.1874255,0,0
463,09/04/2015,1,20.34642917,0,0
463,10/04/2015,0,0,0,0
463,11/04/2015,0,0,0,0
463,12/04/2015,0,0,0,0
463,13/04/2015,0,0,0,0
463,14/04/2015,0,0,0,0
463,15/04/2015,0,0,0,0
463,16/04/2015,0,0,0,0
463,17/04/2015,0,0,0,0
463,18/04/2015,0,0,0,0
463,19/04/2015,0,0,0,0
463,20/04/2015,0,0,0,0
463,21/04/2015,0,0,0,0
463,22/04/2015,0,0,0,0
463,23/04/2015,0,0,0,1
463,24/04/2015,0,0,0,0
463,25/04/2015,0,0,0,0
463,26/04/2015,0,0,0,0
463,27/04/2015,1,73.87553583,0,0
463,28/04/2015,1,24.94470017,0,0
463,29/04/2015,0,0,0,0
463,30/04/2015,0,0,0,0
463,01/05/2015,0,0,0,0
463,02/05/2015,0,0,0,0
463,03/05/2015,0,0,0,0
463,04/05/2015,2,32.01588667,0,0
463,05/05/2015,2,195.685024,5,0
463,06/05/2015,0,0,0,0
463,07/05/2015,0,0,0,0
463,08/05/2015,0,0,0,0
463,09/05/2015,0,0,0,0
463,10/05/2015,0,0,0,0
463,11/05/2015,1,47.7750045,1,0
463,12/05/2015,1,90.4584725,0,0
463,13/05/2015,0,0,0,0
463,14/05/2015,0,0,0,0
463,15/05/2015,0,0,0,0
463,16/05/2015,0,0,0,0
463,17/05/2015,0,0,0,0
463,18/05/2015,0,0,0,0
463,19/05/2015,0,0,0,0
463,20/05/2015,1,304.6887987,1,0
463,21/05/2015,1,19.9256375,1,0
463,22/05/2015,0,0,0,0
463,23/05/2015,0,0,0,0
463,24/05/2015,0,0,0,0
463,25/05/2015,0,0,0,0
463,26/05/2015,0,0,0,0
463,27/05/2015,1,2.099482667,0,0
463,28/05/2015,1,24.54539133,0,0
463,29/05/2015,0,0,0,0
463,30/05/2015,0,0,0,0
463,31/05/2015,0,0,0,0
463,01/06/2015,3,102.0056373,0,0
463,02/06/2015,2,27.62988983,0,0
463,03/06/2015,1,27.350951,0,1
463,04/06/2015,0,0,0,0
463,05/06/2015,0,0,0,0
463,06/06/2015,0,0,0,0
463,07/06/2015,0,0,0,0
463,08/06/2015,0,0,0,0
463,09/06/2015,0,0,0,0
463,10/06/2015,0,0,0,0
463,11/06/2015,0,0,0,0
463,12/06/2015,0,0,0,0
463,13/06/2015,0,0,0,0
463,14/06/2015,0,0,0,0
463,15/06/2015,0,0,0,0
463,16/06/2015,0,0,0,0
463,17/06/2015,0,0,0,0
463,18/06/2015,0,0,0,0
463,19/06/2015,0,0,0,0
463,20/06/2015,0,0,0,0
463,21/06/2015,0,0,0,0
463,22/06/2015,0,0,0,0
463,23/06/2015,0,0,0,0
463,24/06/2015,0,0,0,0
463,25/06/2015,0,0,0,0
463,26/06/2015,0,0,0,0
463,27/06/2015,0,0,0,0
463,28/06/2015,0,0,0,0
463,29/06/2015,0,0,0,0
463,30/06/2015,0,0,0,0
463,01/07/2015,0,0,0,0
463,02/07/2015,1,60.76401917,0,0
463,03/07/2015,0,0,0,0
463,04/07/2015,0,0,0,0
463,05/07/2015,0,0,0,0
463,06/07/2015,1,59.065108,0,0
463,07/07/2015,0,0,0,0
463,08/07/2015,0,0,0,0
463,09/07/2015,4,70.266218,0,0
463,10/07/2015,2,138.4976193,0,0
463,11/07/2015,0,0,0,0
463,12/07/2015,0,0,0,0
463,13/07/2015,0,0,0,0
463,14/07/2015,1,216.3522982,1,0
463,15/07/2015,2,178.515092,0,0
463,16/07/2015,1,39.82125883,0,0
463,17/07/2015,1,91.281291,0,0
463,18/07/2015,0,0,0,0
463,19/07/2015,0,0,0,0
463,20/07/2015,0,0,0,0
463,21/07/2015,0,0,0,0
463,22/07/2015,0,0,0,0
463,23/07/2015,1,199.4523148,2,0
463,24/07/2015,0,0,0,0
463,25/07/2015,0,0,0,0
463,27/07/2015,0,0,0,0
463,28/07/2015,0,0,0,0
463,29/07/2015,0,0,0,0
463,30/07/2015,0,0,0,0
463,31/07/2015,0,0,0,0
463,01/08/2015,0,0,0,0
463,02/08/2015,0,0,0,0
463,03/08/2015,0,0,0,0
463,04/08/2015,0,0,0,0
463,05/08/2015,0,0,0,0
463,06/08/2015,0,0,0,0
463,07/08/2015,0,0,0,0
463,08/08/2015,0,0,0,0
463,09/08/2015,0,0,0,0
463,10/08/2015,0,0,0,0
463,11/08/2015,0,0,0,0
463,12/08/2015,0,0,0,0
463,13/08/2015,0,0,0,0
463,14/08/2015,2,85.72874683,0,0
463,15/08/2015,0,0,0,0
463,16/08/2015,0,0,0,0
463,17/08/2015,0,0,0,0
463,18/08/2015,0,0,0,0
463,19/08/2015,0,0,0,0
463,20/08/2015,0,0,0,0
463,21/08/2015,0,0,0,0
463,22/08/2015,0,0,0,0
463,23/08/2015,0,0,0,0
463,24/08/2015,1,15.219257,0,0
463,25/08/2015,2,69.11551983,1,0
463,26/08/2015,2,154.5386438,0,0
463,27/08/2015,0,0,0,0
464,01/04/2015,2,296.1293075,3,0
464,02/04/2015,1,206.9253933,1,0
464,03/04/2015,0,0,0,0
464,04/04/2015,0,0,0,0
464,05/04/2015,0,0,0,0
464,06/04/2015,0,0,0,0
464,07/04/2015,0,0,0,0
464,08/04/2015,0,0,0,0
464,09/04/2015,0,0,0,0
464,10/04/2015,1,9.653856333,0,0
464,11/04/2015,1,2.621464,0,0
464,12/04/2015,0,0,0,0
464,13/04/2015,1,264.879365,4,0
464,14/04/2015,0,0,0,0
464,15/04/2015,1,89.18151333,0,0
464,16/04/2015,0,0,0,0
464,17/04/2015,1,118.1047468,1,0
464,18/04/2015,1,119.0608467,1,0
464,19/04/2015,3,247.747765,0,0
464,20/04/2015,0,0,0,0
464,21/04/2015,0,0,0,0
464,22/04/2015,1,181.2861842,1,0
464,23/04/2015,1,167.358694,1,0
464,24/04/2015,1,201.853514,2,0
464,25/04/2015,0,0,0,0
464,26/04/2015,1,55.447574,1,0
464,27/04/2015,2,79.51564067,0,0
464,28/04/2015,2,175.9137032,2,0
464,29/04/2015,1,218.7705615,3,0
464,30/04/2015,1,50.70843817,1,0
464,01/05/2015,0,0,0,0
464,02/05/2015,0,0,0,0
464,03/05/2015,0,0,0,0
464,04/05/2015,0,0,0,0
464,05/05/2015,0,0,0,0
464,06/05/2015,0,0,0,0
464,07/05/2015,0,0,0,0
464,08/05/2015,0,0,0,0
464,09/05/2015,0,0,0,0
464,10/05/2015,1,2.672887,0,0
464,11/05/2015,0,0,0,0
464,12/05/2015,0,0,0,0
464,13/05/2015,0,0,0,0
464,14/05/2015,0,0,0,0
464,15/05/2015,0,0,0,0
464,16/05/2015,0,0,0,0
464,17/05/2015,0,0,0,0
464,18/05/2015,0,0,0,0
464,19/05/2015,1,14.37340783,0,0
464,20/05/2015,1,42.18713367,0,0
464,21/05/2015,0,0,0,0
464,22/05/2015,1,55.15826383,0,0
464,23/05/2015,0,0,0,0
464,24/05/2015,0,0,0,0
464,25/05/2015,0,0,0,0
464,26/05/2015,0,0,0,0
464,27/05/2015,0,0,0,0
464,28/05/2015,1,3.0507255,0,0
464,29/05/2015,1,15.81859917,0,0
464,30/05/2015,1,9.876771667,0,0
464,31/05/2015,1,69.19488617,0,0
464,01/06/2015,0,0,0,0
464,02/06/2015,0,0,0,0
464,03/06/2015,0,0,0,0
464,04/06/2015,0,0,0,0
464,05/06/2015,0,0,0,0
464,06/06/2015,0,0,0,0
464,07/06/2015,0,0,0,0
464,08/06/2015,0,0,0,0
464,09/06/2015,0,0,0,0
464,10/06/2015,0,0,0,0
464,11/06/2015,0,0,0,0
464,12/06/2015,0,0,0,0
464,13/06/2015,0,0,0,0
464,14/06/2015,1,201.1880162,2,0
464,15/06/2015,1,165.7144435,1,0
464,16/06/2015,1,57.9319265,1,0
464,17/06/2015,0,0,0,0
464,18/06/2015,0,0,0,0
464,19/06/2015,1,36.05155517,0,0
464,20/06/2015,0,0,0,0
464,21/06/2015,1,232.3915265,0,0
464,22/06/2015,0,0,0,0
464,23/06/2015,1,23.20272167,0,0
464,24/06/2015,0,0,0,0
464,25/06/2015,0,0,0,0
464,26/06/2015,1,55.387029,0,0
464,27/06/2015,1,87.72844133,0,0
464,28/06/2015,1,78.731903,0,0
464,29/06/2015,0,0,0,0
464,30/06/2015,0,0,0,0
464,01/07/2015,0,0,0,0
464,02/07/2015,0,0,0,0
464,03/07/2015,1,102.0781625,0,0
464,04/07/2015,1,51.2466025,0,0
464,05/07/2015,2,94.27220517,0,0
464,06/07/2015,0,0,0,0
464,07/07/2015,0,0,0,0
464,08/07/2015,0,0,0,0
464,09/07/2015,0,0,0,0
464,10/07/2015,0,0,0,0
464,11/07/2015,2,87.30797233,0,0
464,12/07/2015,1,3.25995,0,0
464,13/07/2015,1,159.0276905,2,0
464,14/07/2015,1,18.20080217,0,0
464,15/07/2015,2,91.46226083,0,0
464,16/07/2015,1,72.38200733,1,0
464,17/07/2015,0,0,0,0
464,18/07/2015,1,4.049576,0,0
464,19/07/2015,0,0,0,0
464,20/07/2015,1,21.64338333,0,0
464,21/07/2015,1,93.8314105,2,0
464,22/07/2015,2,81.772947,0,0
464,23/07/2015,2,23.21573983,0,0
464,24/07/2015,0,0,0,0
464,25/07/2015,1,2.9172225,0,0
464,27/07/2015,0,0,0,0
464,28/07/2015,0,0,0,0
464,29/07/2015,1,7.115733667,0,0
464,30/07/2015,1,2.520565,0,0
464,31/07/2015,0,0,0,0
464,01/08/2015,1,129.3130817,1,0
464,02/08/2015,0,0,0,0
464,03/08/2015,1,194.105857,3,0
464,04/08/2015,1,206.3117913,2,0
464,05/08/2015,2,67.70241467,1,0
464,06/08/2015,2,300.9998608,3,0
464,07/08/2015,1,83.05539683,1,0
464,08/08/2015,1,25.51291083,0,0
464,09/08/2015,0,0,0,0
464,10/08/2015,0,0,0,0
464,11/08/2015,0,0,0,0
464,12/08/2015,0,0,0,0
464,13/08/2015,0,0,0,0
464,14/08/2015,0,0,0,0
464,15/08/2015,0,0,0,0
464,16/08/2015,0,0,0,0
464,17/08/2015,0,0,0,0
464,18/08/2015,0,0,0,0
464,19/08/2015,0,0,0,0
464,20/08/2015,2,78.804797,0,0
464,21/08/2015,1,11.274406,0,0
464,22/08/2015,0,0,0,0
464,23/08/2015,0,0,0,0
464,24/08/2015,0,0,0,0
464,25/08/2015,0,0,0,0
464,26/08/2015,0,0,0,0
464,27/08/2015,0,0,0,0
465,05/02/2015,1,11.92185467,1,0
465,06/02/2015,0,0,0,0
465,07/02/2015,1,41.2585125,0,0
465,08/02/2015,0,0,0,0
465,09/02/2015,0,0,0,0
465,10/02/2015,0,0,0,0
465,11/02/2015,0,0,0,0
465,12/02/2015,1,207.7434357,0,0
465,13/02/2015,1,20.9266945,0,0
465,14/02/2015,1,3.763391,0,0
465,15/02/2015,1,10.26307383,0,0
465,16/02/2015,1,226.3623283,1,0
465,17/02/2015,1,108.7965272,0,0
465,18/02/2015,2,82.9609085,1,0
465,19/02/2015,1,16.5583765,0,0
465,20/02/2015,1,155.9054668,0,0
465,21/02/2015,1,148.650522,1,0
465,22/02/2015,1,48.042043,0,0
465,23/02/2015,0,0,0,0
465,24/02/2015,0,0,0,0
465,25/02/2015,0,0,0,0
465,26/02/2015,0,0,0,0
465,27/02/2015,0,0,0,0
465,28/02/2015,0,0,0,0
465,01/03/2015,1,148.8341385,1,0
465,02/03/2015,1,13.73555,0,0
465,03/03/2015,0,0,0,0
465,04/03/2015,1,62.68142117,0,0
465,05/03/2015,1,161.124742,0,0
465,06/03/2015,1,157.6659372,0,0
465,07/03/2015,0,0,0,0
465,08/03/2015,1,115.4407937,0,0
465,09/03/2015,1,109.3491713,0,0
465,10/03/2015,1,202.1255908,0,0
465,11/03/2015,1,48.23545467,0,0
465,12/03/2015,1,81.211634,0,0
465,13/03/2015,2,114.7670327,1,0
465,14/03/2015,0,0,0,0
465,15/03/2015,0,0,0,0
465,16/03/2015,1,14.56013667,0,0
465,17/03/2015,0,0,0,0
465,18/03/2015,0,0,0,0
465,19/03/2015,0,0,0,0
465,20/03/2015,0,0,0,0
465,21/03/2015,0,0,0,0
465,22/03/2015,0,0,0,0
465,23/03/2015,0,0,0,0
465,24/03/2015,0,0,0,0
465,25/03/2015,0,0,0,0
465,26/03/2015,0,0,0,0
465,27/03/2015,0,0,0,0
465,28/03/2015,0,0,0,0
465,29/03/2015,0,0,0,0
465,30/03/2015,0,0,0,0
465,31/03/2015,0,0,0,0
465,01/04/2015,0,0,0,0
465,02/04/2015,0,0,0,0
465,03/04/2015,0,0,0,0
465,04/04/2015,2,42.82094867,0,0
465,05/04/2015,1,57.36889917,0,0
465,06/04/2015,1,34.957314,0,0
465,07/04/2015,1,10.5662015,0,0
465,08/04/2015,1,40.54969933,0,0
465,09/04/2015,1,6.799081833,0,0
465,10/04/2015,1,66.18135417,0,0
465,11/04/2015,0,0,0,0
465,12/04/2015,1,30.99273533,0,0
465,13/04/2015,0,0,0,0
465,14/04/2015,1,60.82316317,1,0
465,15/04/2015,2,45.01543533,0,0
465,16/04/2015,1,71.43954167,0,0
465,17/04/2015,0,0,0,0
465,18/04/2015,0,0,0,0
465,19/04/2015,0,0,0,0
465,20/04/2015,1,104.0676045,0,0
465,21/04/2015,1,10.34327683,0,0
465,22/04/2015,1,52.01417383,1,0
465,23/04/2015,1,38.61620867,0,1
465,24/04/2015,1,39.05072833,1,0
465,25/04/2015,0,0,0,0
465,26/04/2015,0,0,0,0
465,27/04/2015,1,52.5937875,0,0
465,28/04/2015,1,156.978203,2,0
465,29/04/2015,1,22.3785255,0,0
465,30/04/2015,0,0,0,0
465,01/05/2015,1,25.36431783,0,0
465,02/05/2015,0,0,0,0
465,03/05/2015,0,0,0,0
465,04/05/2015,1,75.27687733,1,0
465,05/05/2015,1,56.565378,0,0
465,06/05/2015,1,192.3679765,2,0
465,07/05/2015,1,182.3964477,1,0
465,08/05/2015,1,208.9369007,2,0
465,09/05/2015,0,0,0,0
465,10/05/2015,0,0,0,0
465,11/05/2015,0,0,0,0
465,12/05/2015,0,0,0,0
465,13/05/2015,0,0,0,0
465,14/05/2015,0,0,0,0
465,15/05/2015,0,0,0,0
465,16/05/2015,0,0,0,0
465,17/05/2015,0,0,0,0
465,18/05/2015,0,0,0,0
465,19/05/2015,0,0,0,0
465,20/05/2015,0,0,0,0
465,21/05/2015,0,0,0,0
465,22/05/2015,0,0,0,0
465,23/05/2015,0,0,0,0
465,24/05/2015,0,0,0,0
465,25/05/2015,0,0,0,0
465,26/05/2015,0,0,0,0
465,27/05/2015,0,0,0,0
465,28/05/2015,1,53.66224533,0,0
465,29/05/2015,0,0,0,0
465,30/05/2015,0,0,0,0
465,31/05/2015,1,2.440357333,0,0
465,01/06/2015,1,95.6852315,0,0
465,02/06/2015,1,109.236238,0,0
465,03/06/2015,1,127.4262553,0,0
465,04/06/2015,1,156.0031908,0,0
465,05/06/2015,1,141.5749265,0,0
465,06/06/2015,1,205.4951898,0,0
465,07/06/2015,0,0,0,0
465,08/06/2015,0,0,0,0
465,09/06/2015,2,14.66516333,0,0
465,10/06/2015,0,0,0,0
465,11/06/2015,1,148.318552,2,0
465,12/06/2015,0,0,0,0
465,13/06/2015,0,0,0,0
465,14/06/2015,1,124.1344418,0,0
465,15/06/2015,1,5.438339,0,0
465,16/06/2015,0,0,0,0
465,17/06/2015,0,0,0,1
465,18/06/2015,0,0,0,0
465,19/06/2015,0,0,0,0
465,20/06/2015,0,0,0,0
465,21/06/2015,0,0,0,0
465,22/06/2015,0,0,0,0
465,23/06/2015,0,0,0,0
465,24/06/2015,1,57.41141133,0,0
465,25/06/2015,0,0,0,0
465,26/06/2015,1,221.4845443,0,0
465,27/06/2015,1,13.53512,0,0
465,28/06/2015,0,0,0,0
465,29/06/2015,1,108.7244952,1,0
465,30/06/2015,1,131.926536,1,0
465,01/07/2015,1,9.401509333,0,0
465,02/07/2015,1,59.48976617,0,0
465,03/07/2015,0,0,0,0
465,04/07/2015,0,0,0,0
465,05/07/2015,0,0,0,0
465,06/07/2015,0,0,0,0
465,07/07/2015,1,157.7105728,1,0
465,08/07/2015,1,138.6422147,2,0
465,09/07/2015,2,389.1548613,2,0
465,10/07/2015,2,261.1208613,0,0
465,11/07/2015,0,0,0,0
465,12/07/2015,0,0,0,0
465,13/07/2015,1,81.282075,1,0
465,14/07/2015,0,0,0,0
465,15/07/2015,1,2.3827325,0,0
465,16/07/2015,0,0,0,0
465,17/07/2015,0,0,0,0
465,18/07/2015,0,0,0,0
465,19/07/2015,0,0,0,0
465,20/07/2015,0,0,0,0
465,21/07/2015,0,0,0,0
465,22/07/2015,2,60.98118933,0,0
465,23/07/2015,1,6.471941667,0,0
465,24/07/2015,0,0,0,0
465,25/07/2015,0,0,0,0
465,27/07/2015,0,0,0,0
465,28/07/2015,0,0,0,0
465,29/07/2015,0,0,0,0
465,30/07/2015,0,0,0,0
465,31/07/2015,0,0,0,0
465,01/08/2015,0,0,0,0
465,02/08/2015,0,0,0,0
465,03/08/2015,0,0,0,0
465,04/08/2015,0,0,0,0
465,05/08/2015,0,0,0,0
465,06/08/2015,0,0,0,0
465,07/08/2015,0,0,0,0
465,08/08/2015,0,0,0,0
465,09/08/2015,0,0,0,0
465,10/08/2015,0,0,0,0
465,11/08/2015,0,0,0,0
465,12/08/2015,0,0,0,0
465,13/08/2015,0,0,0,0
465,14/08/2015,0,0,0,0
465,15/08/2015,0,0,0,0
465,16/08/2015,0,0,0,0
465,17/08/2015,0,0,0,0
466,06/05/2015,0,0,0,0
466,07/05/2015,2,69.0272665,1,0
466,08/05/2015,1,2.641684833,0,0
466,09/05/2015,0,0,0,0
466,10/05/2015,0,0,0,0
466,11/05/2015,0,0,0,0
466,12/05/2015,1,60.27741617,0,0
466,13/05/2015,1,109.2883797,0,0
466,14/05/2015,1,3.178496333,0,0
466,15/05/2015,1,28.32886367,0,0
466,16/05/2015,1,14.5244725,0,0
466,17/05/2015,1,51.46290633,1,0
466,18/05/2015,0,0,0,0
466,19/05/2015,1,52.3326275,0,0
466,20/05/2015,1,85.5415995,0,0
466,21/05/2015,1,105.5791247,1,0
466,22/05/2015,0,0,0,0
466,23/05/2015,1,79.769029,0,0
466,24/05/2015,1,56.72877817,0,0
466,25/05/2015,0,0,0,0
466,26/05/2015,0,0,0,0
466,27/05/2015,0,0,0,0
466,28/05/2015,1,328.295987,0,0
466,29/05/2015,0,0,0,0
466,30/05/2015,0,0,0,0
466,31/05/2015,0,0,0,0
466,01/06/2015,1,58.06569,0,0
466,02/06/2015,0,0,0,0
466,03/06/2015,0,0,0,0
466,04/06/2015,1,58.77926317,1,0
466,05/06/2015,1,5.859208833,0,0
466,06/06/2015,0,0,0,0
466,07/06/2015,0,0,0,0
466,08/06/2015,1,110.0921783,0,0
466,09/06/2015,1,238.392749,0,0
466,10/06/2015,0,0,0,0
466,11/06/2015,1,193.567193,3,0
466,12/06/2015,0,0,0,0
466,13/06/2015,0,0,0,0
466,14/06/2015,0,0,0,0
466,15/06/2015,0,0,0,0
466,16/06/2015,1,8.40518,0,0
466,17/06/2015,0,0,0,0
466,18/06/2015,1,14.01849017,0,0
466,19/06/2015,0,0,0,0
466,20/06/2015,0,0,0,0
466,21/06/2015,0,0,0,0
466,22/06/2015,0,0,0,0
466,23/06/2015,1,51.55374217,0,0
466,24/06/2015,1,33.69881633,0,0
466,25/06/2015,1,43.91926433,0,0
466,26/06/2015,0,0,0,0
466,27/06/2015,0,0,0,0
466,28/06/2015,0,0,0,0
466,29/06/2015,0,0,0,0
466,30/06/2015,1,59.19759633,0,0
466,01/07/2015,1,69.01593833,0,0
466,02/07/2015,1,252.5154873,0,0
466,03/07/2015,2,220.7661515,0,0
466,04/07/2015,1,98.08498583,0,0
466,05/07/2015,3,83.1116195,1,0
466,06/07/2015,0,0,0,0
466,07/07/2015,0,0,0,0
466,08/07/2015,1,38.42926617,0,0
466,09/07/2015,0,0,0,0
466,10/07/2015,0,0,0,0
466,11/07/2015,0,0,0,0
466,12/07/2015,1,66.51913217,0,0
466,13/07/2015,1,5.33403,0,0
466,14/07/2015,1,41.75562517,1,0
466,15/07/2015,0,0,0,0
466,16/07/2015,0,0,0,0
466,17/07/2015,0,0,0,0
466,18/07/2015,0,0,0,0
466,19/07/2015,0,0,0,0
466,20/07/2015,0,0,0,0
466,21/07/2015,1,158.842082,2,0
466,22/07/2015,2,88.78840417,0,0
466,23/07/2015,0,0,0,0
466,24/07/2015,0,0,0,0
466,25/07/2015,0,0,0,0
466,27/07/2015,1,23.399093,0,0
466,28/07/2015,0,0,0,0
466,29/07/2015,0,0,0,0
466,30/07/2015,0,0,0,0
466,31/07/2015,2,124.1534988,1,0
466,01/08/2015,0,0,0,0
466,02/08/2015,0,0,0,0
466,03/08/2015,0,0,0,0
466,04/08/2015,1,62.5316495,0,0
466,05/08/2015,1,77.69412917,0,0
466,06/08/2015,0,0,0,0
466,07/08/2015,0,0,0,0
466,08/08/2015,0,0,0,0
466,09/08/2015,0,0,0,0
466,10/08/2015,0,0,0,0
466,11/08/2015,1,40.02052433,0,0
466,12/08/2015,1,109.0498408,0,0
466,13/08/2015,0,0,0,0
466,14/08/2015,0,0,0,0
466,15/08/2015,0,0,0,0
466,16/08/2015,1,71.2178615,0,0
466,17/08/2015,0,0,0,0
466,18/08/2015,0,0,0,0
466,19/08/2015,0,0,0,0
466,20/08/2015,0,0,0,0
466,21/08/2015,2,29.68489967,0,0
466,22/08/2015,0,0,0,0
466,23/08/2015,0,0,0,0
466,24/08/2015,0,0,0,0
466,25/08/2015,0,0,0,0
466,26/08/2015,0,0,0,0
466,27/08/2015,0,0,0,0
467,10/01/2015,1,38.51591117,0,0
467,11/01/2015,0,0,0,0
467,12/01/2015,0,0,0,0
467,13/01/2015,1,70.79022717,0,0
467,14/01/2015,1,10.74738533,0,0
467,15/01/2015,1,87.2238725,0,0
467,16/01/2015,0,0,0,0
467,17/01/2015,1,2.735789,0,0
467,18/01/2015,1,198.2809153,1,0
467,19/01/2015,0,0,0,0
467,20/01/2015,1,37.28548617,0,0
467,21/01/2015,1,144.1723738,1,0
467,22/01/2015,1,284.4598063,0,0
467,23/01/2015,1,108.1692248,0,0
467,24/01/2015,1,211.8685143,1,0
467,25/01/2015,1,110.9488325,0,0
467,26/01/2015,1,36.02380233,0,0
467,27/01/2015,1,91.11604083,0,0
467,28/01/2015,1,49.321694,1,0
467,29/01/2015,0,0,0,0
467,30/01/2015,1,64.43407217,0,0
467,31/01/2015,1,152.1693787,0,0
467,01/02/2015,1,56.87091533,0,0
467,02/02/2015,1,30.219734,0,0
467,03/02/2015,1,33.7504525,1,0
467,04/02/2015,1,42.61444167,0,0
467,05/02/2015,0,0,0,0
467,06/02/2015,1,90.4125295,0,0
467,07/02/2015,1,283.1567933,1,0
467,08/02/2015,1,73.56872867,0,0
467,09/02/2015,1,54.9826175,0,0
467,10/02/2015,1,42.551402,1,0
467,11/02/2015,0,0,0,0
467,12/02/2015,0,0,0,0
467,13/02/2015,0,0,0,0
467,14/02/2015,2,304.119303,1,0
467,15/02/2015,2,320.5635497,1,0
467,16/02/2015,0,0,0,0
467,17/02/2015,0,0,0,0
467,18/02/2015,0,0,0,0
467,19/02/2015,0,0,0,0
467,20/02/2015,0,0,0,0
467,21/02/2015,2,61.54559,0,0
467,22/02/2015,1,32.63664317,0,0
467,23/02/2015,1,11.51742583,0,0
467,24/02/2015,0,0,0,0
467,25/02/2015,0,0,0,0
467,26/02/2015,0,0,0,0
467,27/02/2015,0,0,0,0
467,28/02/2015,1,293.2281955,0,0
467,01/03/2015,1,113.279437,0,0
467,02/03/2015,0,0,0,0
467,03/03/2015,0,0,0,0
467,04/03/2015,0,0,0,0
467,05/03/2015,0,0,0,0
467,06/03/2015,0,0,0,0
467,07/03/2015,2,106.4562628,0,0
467,08/03/2015,2,20.413124,0,0
467,09/03/2015,0,0,0,0
467,10/03/2015,1,55.8510745,0,0
467,11/03/2015,0,0,0,0
467,12/03/2015,0,0,0,0
467,13/03/2015,0,0,0,0
467,14/03/2015,1,198.6237825,0,0
467,15/03/2015,1,49.3373575,0,0
467,16/03/2015,0,0,0,0
467,17/03/2015,0,0,0,0
467,18/03/2015,0,0,0,0
467,19/03/2015,0,0,0,0
467,20/03/2015,0,0,0,0
467,21/03/2015,0,0,0,0
467,22/03/2015,1,78.4546005,0,0
467,23/03/2015,1,13.67579633,0,0
467,24/03/2015,1,11.46287167,0,0
467,25/03/2015,0,0,0,0
467,26/03/2015,1,12.771625,0,0
467,27/03/2015,0,0,0,0
467,28/03/2015,0,0,0,0
467,29/03/2015,2,104.3572832,1,0
467,30/03/2015,0,0,0,0
467,31/03/2015,0,0,0,1
467,01/04/2015,1,10.87984767,0,0
467,02/04/2015,0,0,0,0
467,03/04/2015,0,0,0,0
467,04/04/2015,1,91.55198717,0,0
467,05/04/2015,1,158.830722,1,0
467,06/04/2015,1,60.76129517,0,0
467,07/04/2015,0,0,0,0
467,08/04/2015,1,41.7405735,1,0
467,09/04/2015,0,0,0,0
467,10/04/2015,1,11.37584983,0,0
467,11/04/2015,0,0,0,0
467,12/04/2015,1,44.62585883,0,0
467,13/04/2015,1,105.1443692,1,0
467,14/04/2015,0,0,0,0
467,15/04/2015,0,0,0,0
467,16/04/2015,0,0,0,0
467,17/04/2015,0,0,0,0
467,18/04/2015,1,108.362546,0,0
467,19/04/2015,1,101.879352,0,0
467,20/04/2015,0,0,0,0
467,21/04/2015,0,0,0,0
467,22/04/2015,0,0,0,0
467,23/04/2015,0,0,0,0
467,24/04/2015,0,0,0,0
467,25/04/2015,0,0,0,0
467,26/04/2015,0,0,0,0
467,27/04/2015,0,0,0,0
467,28/04/2015,0,0,0,0
467,29/04/2015,0,0,0,0
467,30/04/2015,0,0,0,0
467,01/05/2015,0,0,0,0
467,02/05/2015,0,0,0,0
467,03/05/2015,0,0,0,0
467,04/05/2015,0,0,0,0
467,05/05/2015,0,0,0,0
467,06/05/2015,0,0,0,0
467,07/05/2015,0,0,0,0
467,08/05/2015,0,0,0,0
467,09/05/2015,0,0,0,0
467,10/05/2015,0,0,0,0
467,11/05/2015,0,0,0,0
467,12/05/2015,0,0,0,0
467,13/05/2015,0,0,0,0
467,14/05/2015,0,0,0,0
467,15/05/2015,0,0,0,0
467,16/05/2015,0,0,0,0
467,17/05/2015,1,83.70334283,1,0
467,18/05/2015,0,0,0,0
467,19/05/2015,0,0,0,0
467,20/05/2015,0,0,0,0
467,21/05/2015,0,0,0,0
467,22/05/2015,0,0,0,0
467,23/05/2015,0,0,0,0
467,24/05/2015,0,0,0,0
467,25/05/2015,0,0,0,0
467,26/05/2015,0,0,0,0
467,27/05/2015,0,0,0,0
467,28/05/2015,0,0,0,0
467,29/05/2015,0,0,0,0
467,30/05/2015,0,0,0,0
467,31/05/2015,0,0,0,0
467,01/06/2015,0,0,0,0
467,02/06/2015,0,0,0,0
467,03/06/2015,0,0,0,0
467,04/06/2015,0,0,0,0
467,05/06/2015,0,0,0,0
467,06/06/2015,0,0,0,0
467,07/06/2015,0,0,0,0
467,08/06/2015,0,0,0,0
467,09/06/2015,0,0,0,0
467,10/06/2015,0,0,0,0
467,11/06/2015,0,0,0,0
467,12/06/2015,0,0,0,0
467,13/06/2015,0,0,0,0
467,14/06/2015,0,0,0,0
467,15/06/2015,0,0,0,0
467,16/06/2015,0,0,0,0
467,17/06/2015,0,0,0,0
467,18/06/2015,0,0,0,0
467,19/06/2015,0,0,0,0
467,20/06/2015,0,0,0,0
467,21/06/2015,0,0,0,0
467,22/06/2015,0,0,0,0
467,23/06/2015,0,0,0,0
